chrom	start	end	gene_name	strand	tss	mean_beta	n_cpg
chr8	125606586	125607586		+	125607586	0.009620708748615724	86
chr8	125671104	125672104		-	125672104	0.02102585466848457	41
chr8	125640601	125641601		-	125641601	0.979235294117647	10
chr8	125671138	125672138		+	125672138	0.005799755799755797	39
chr8	125860532	125861532		-	125861532	0.004395604395604394	65
chr8	125700915	125701915		+	125701915	0.8219368131868132	20
chr8	125738809	125739809		+	125739809	0.9395987182751888	17
chr8	125860597	125861597		+	125861597	0.006036217303822935	71
chr8	125954236	125955236		-	125955236	0.6870231729055257	5
chr8	125954162	125955162		+	125955162	0.6870231729055257	5
chr8	125989705	125990705		-	125990705	0.46676379176379174	13
chr8	126053011	126054011		+	126054011	0.8508770593723087	19
chr8	126074439	126075439		-	126075439	0.596793203767561	23
chr8	126074509	126075509		+	126075509	0.5643682801301112	21
chr8	126105789	126106789		+	126106789	0.15972042507843837	47
chr8	126130671	126131671		-	126131671	0.28275116800941763	41
chr8	126130977	126131977		+	126131977	0.11790252231428702	33
chr8	126224631	126225631		-	126225631	0.008650238650238647	45
chr8	126173512	126174512		+	126174512	0.8914788323356098	9
chr8	126224698	126225698		+	126225698	0.008846834983198616	44
chr8	126403466	126404466		+	126404466	0.7603906308498671	18
chr8	126562803	126563803		+	126563803	0.0	26
chr8	126876785	126877785		-	126877785	0.11075757575757575	10
chr8	127010298	127011298		-	127011298	0.06646825396825395	8
chr8	127027420	127028420		+	127028420	0.0	10
chr8	127077671	127078671		-	127078671	0.019047619047619042	7
chr8	127079518	127080518		-	127080518	0.00588235294117647	10
chr8	127199017	127200017		+	127200017	0.041278329513623625	11
chr8	127301644	127302644		-	127302644	0.3973803973803974	13
chr8	127451640	127452640		+	127452640	0.09248236331569662	9
chr8	127630902	127631902		+	127631902	0.39234668668105194	10
chr8	127632435	127633435		+	127633435	0.5676989676989677	13
chr8	127684639	127685639		-	127685639	0.02542517006802721	21
chr8	127682704	127683704		+	127683704	0.38620236750488846	21
chr8	127709106	127710106		-	127710106	0.580610595115239	15
chr8	127797643	127798643		+	127798643	0.18367346938775508	7
chr8	127973022	127974022		-	127974022	0.4693632756132756	16
chr8	128139551	128140551		+	128140551	0.0676062091503268	12
chr8	128206262	128207262		+	128207262	0.006944444444444444	9
chr8	128213894	128214894		-	128214894	0.4766021307512903	42
chr8	128324013	128325013		-	128325013	0.23365800865800865	11
chr8	128345476	128346476		-	128346476	0.3759869332348324	21
chr8	128370847	128371847		+	128371847	0.011363636363636364	11
chr8	128608574	128609574		-	128609574	0.12250000000000001	10
chr8	128526936	128527936		+	128527936	0.04761904761904761	10
chr8	128539848	128540848		+	128540848	0.01111111111111111	10
chr8	128795470	128796470		-	128796470	0.13228961441035747	11
chr8	128860419	128861419		-	128861419	0.48180089969419315	38
chr8	128861887	128862887		+	128862887	0.01556847545219638	43
chr8	128921021	128922021		+	128922021	0.6998595356093249	76
chr8	128922450	128923450		+	128923450	0.23067084377610692	25
chr8	129075578	129076578		-	129076578	0.8506404754665624	25
chr8	129087489	129088489		+	129088489	0.7750279234654235	16
chr8	129135748	129136748		+	129136748	0.6429398148148147	12
chr8	129137462	129138462		-	129138462	0.816539980487349	30
chr8	129176004	129177004		+	129177004	0.6957462636524421	19
chr8	129276774	129277774		+	129277774	0.5747481684981686	8
chr8	129277582	129278582		+	129278582	0.2675640667576151	31
chr8	129347175	129348175		+	129348175	0.07393162393162393	6
chr8	129685263	129686263		-	129686263	0.04636591478696741	15
chr8	129934450	129935450		-	129935450	0.2815898721161879	10
chr8	130090620	130091620		-	130091620	0.04259259259259259	9
chr8	130202001	130203001		+	130203001	0.4556349334542269	16
chr8	130365851	130366851		-	130366851	0.04938271604938271	9
chr8	130395797	130396797		-	130396797	0.009259259259259252	15
chr8	130415877	130416877		+	130416877	0.09619047619047619	15
chr8	130805200	130806200		-	130806200	0.17297979797979798	11
chr8	130911619	130912619		-	130912619	0.48150088047786255	23
chr8	130853744	130854744		+	130854744	0.04304029304029303	13
chr8	131142607	131143607		-	131143607	0.10668498168498168	52
chr8	130989434	130990434		+	130990434	0.849800051599587	6
chr8	130993681	130994681		-	130994681	0.9199675324675325	11
chr8	131136797	131137797		-	131137797	0.9679288103201147	23
chr8	131129954	131130954		-	131130954	0.7559239006607427	19
chr8	131133930	131134930		-	131134930	0.9242538384404141	44
chr8	131570038	131571038		-	131571038	0.007766439909297052	70
chr8	131195319	131196319		-	131196319	0.8376842842400118	17
chr8	131210473	131211473		-	131211473	0.9707960742487597	23
chr8	131288616	131289616		+	131289616	0.9274814361208963	34
chr8	131373830	131374830		+	131374830	0.9901960784313726	6
chr8	131422158	131423158		-	131423158	0.8827795012005539	8
chr8	131484396	131485396		+	131485396	0.0625	10
chr8	131675562	131676562		-	131676562	0.7396369132098225	22
chr8	132166269	132167269		-	132167269	0.6593853886226767	118
chr8	131974407	131975407		+	131975407	0.08152173913043478	14
chr8	132008787	132009787		+	132009787	0.19784580498866214	7
chr8	132010184	132011184		+	132011184	0.0141025641025641	13
chr8	132164881	132165881		+	132165881	0.26041666666666663	24
chr8	132270333	132271333		-	132271333	0.019628099173553716	11
chr8	132434447	132435447		+	132435447	0.08462925962925961	18
chr8	132554902	132555902		-	132555902	0.0	5
chr8	132592275	132593275		-	132593275	0.1073015873015873	15
chr8	132834227	132835227		+	132835227	0.0	6
chr8	133007351	133008351		-	133008351	0.1913690476190476	12
chr8	133026003	133027003		+	133027003	0.20104724607351548	61
chr8	133181286	133182286		-	133182286	0.3635000801667468	18
chr8	133233063	133234063		-	133234063	0.3177128427128427	14
chr8	133609423	133610423		+	133610423	0.06587301587301586	9
chr8	133637656	133638656		-	133638656	0.15515944311359534	34
chr8	133683762	133684762		-	133684762	0.36740119448452785	18
chr8	133825210	133826210		-	133826210	0.410882320846089	18
chr8	133797916	133798916		+	133798916	0.39424840601082833	56
chr8	133898185	133899185		-	133899185	0.010727969348659005	29
chr8	133897573	133898573		+	133898573	0.27521355751231913	38
chr8	133989135	133990135		+	133990135	0.29772727272727273	4
chr8	134125551	134126551		-	134126551	0.7584740335016762	21
chr8	134136206	134137206		+	134137206	0.4774161047818337	11
chr8	134224947	134225947		-	134225947	0.29912131519274376	14
chr8	134169007	134170007		-	134170007	0.8395070207570208	24
chr8	134177384	134178384		+	134178384	0.8263993234561795	26
chr8	134266578	134267578		+	134267578	0.731166981166981	15
chr8	134313373	134314373		+	134314373	0.45661952299379194	27
chr8	134335349	134336349		-	134336349	0.7684484633014046	34
chr8	134420339	134421339		-	134421339	0.01077604128451586	59
chr8	134448811	134449811		+	134449811	0.7335742630385488	14
chr8	134500531	134501531		-	134501531	0.7927341597796144	22
chr8	134482016	134483016		+	134483016	0.5358243297318928	14
chr8	134530527	134531527		+	134531527	0.7438091983758912	26
chr8	134694776	134695776		-	134695776	0.008192090395480226	59
chr8	134767618	134768618		-	134768618	0.7605073557763187	8
chr8	134806984	134807984		-	134807984	0.4878506787330316	10
chr8	134877756	134878756		+	134878756	0.5172874749758135	18
chr8	134878862	134879862		+	134879862	0.5536298338071792	13
chr8	134900375	134901375		-	134901375	0.29748931623931624	12
chr8	135009509	135010509		+	135010509	0.0	6
chr8	135316044	135317044		-	135317044	0.4474320818070818	16
chr8	135949240	135950240		-	135950240	0.016666666666666666	12
chr8	135714890	135715890		+	135715890	0.9099450102391744	29
chr8	135838648	135839648		+	135839648	0.8296547869341987	30
chr8	135873384	135874384		+	135874384	0.6344366281866282	24
chr8	135917498	135918498		-	135918498	0.7838445180550443	10
chr8	135921836	135922836		-	135922836	0.9182373953207286	18
chr8	135954969	135955969		+	135955969	0.8963014667560123	22
chr8	135966837	135967837		+	135967837	0.26222222222222225	10
chr8	136096118	136097118		-	136097118	0.6046131031290541	17
chr8	136350925	136351925		+	136351925	0.12222222222222223	9
chr8	136574830	136575830		-	136575830	0.00833333333333333	20
chr8	136574310	136575310		+	136575310	0.10402837902837903	33
chr8	136742952	136743952		-	136743952	0.9086022470575766	35
chr8	136790410	136791410		-	136791410	0.42036262348762354	32
chr8	136859457	136860457		-	136860457	0.4221891534391534	8
chr8	137122027	137123027		-	137123027	0.05768025078369905	11
chr8	137277606	137278606		+	137278606	0.21201693043798306	19
chr8	137354165	137355165		-	137355165	0.46160824053504973	32
chr8	137604525	137605525		+	137605525	0.0	9
chr8	137645894	137646894		+	137646894	0.7171460849092428	76
chr8	137919979	137920979		+	137920979	0.28719635627530365	13
chr8	138221489	138222489		+	138222489	0.0031746031746031733	15
chr8	138529991	138530991		-	138530991	0.059283325370281886	13
chr8	138541471	138542471		-	138542471	0.1916781135531136	14
chr8	138813224	138814224		+	138814224	0.25434472934472935	8
chr8	138879534	138880534		+	138880534	0.1967099567099567	10
chr8	139198802	139199802		-	139199802	0.42396336156840364	35
chr8	139614726	139615726		-	139615726	0.8123412487447574	171
chr8	140032584	140033584		-	140033584	0.6637362849139166	40
chr8	140822244	140823244		-	140823244	0.05454545454545454	11
chr8	141577742	141578742		-	141578742	0.13124338624338622	45
chr8	140980407	140981407		+	140981407	0.8186748436748438	24
chr8	141030166	141031166		+	141031166	0.870942775089834	30
chr8	141050302	141051302		+	141051302	0.7423799905190883	35
chr8	141158917	141159917		+	141159917	0.7173025049159351	29
chr8	141219617	141220617		-	141220617	0.8846573470403116	124
chr8	141318925	141319925		+	141319925	0.7877926576087112	13
chr8	141387764	141388764		+	141388764	0.8640597028509511	41
chr8	141584034	141585034		+	141585034	0.023393574297188757	83
chr8	141630677	141631677		+	141631677	0.027064496684749847	79
chr8	141761332	141762332		-	141762332	0.8481346588752051	28
chr8	141747605	141748605		-	141748605	0.7874619894066489	36
chr8	141753249	141754249		+	141754249	0.4416557251057184	37
chr8	142121150	142122150		-	142122150	0.021471773416853506	36
chr8	141801479	141802479		-	141802479	0.9497050873852351	59
chr8	141851635	141852635		-	141852635	0.937380160390155	16
chr8	142059543	142060543		+	142060543	0.8166482803682461	20
chr8	142142628	142143628		+	142143628	0.8313088319547948	35
chr8	142157133	142158133		-	142158133	0.6982722433689436	31
chr8	142177345	142178345		+	142178345	0.8271590799551326	24
chr8	142249261	142250261		-	142250261	0.26345057043887454	54
chr8	142247712	142248712		+	142248712	0.28727753727753724	33
chr8	142322455	142323455		-	142323455	0.5538340801498696	57
chr8	142428759	142429759		-	142429759	0.11477496862112248	13
chr8	142375041	142376041		+	142376041	0.918590029251794	78
chr8	142460918	142461918		+	142461918	0.9106439963541793	57
chr8	142487738	142488738		-	142488738	0.8410799726589201	19
chr8	142494667	142495667		+	142495667	0.8948430829821807	35
chr8	142513120	142514120		-	142514120	0.21060606060606063	19
chr8	142512519	142513519		+	142513519	0.6059684065934066	40
chr8	142634781	142635781		-	142635781	0.72834661525838	30
chr8	142560378	142561378		+	142561378	0.8196078431372549	34
chr8	142565351	142566351		+	142566351	0.7318000375692684	13
chr8	142573832	142574832		+	142574832	0.64855136693372	39
chr8	142585374	142586374		+	142586374	0.6147619047619048	5
chr8	142634870	142635870		+	142635870	0.751309578221343	30
chr8	142641767	142642767		-	142642767	0.13216783216783218	11
chr8	142642222	142643222		+	142643222	0.10851501439736733	17
chr8	142860725	142861725		-	142861725	0.23475050276520865	20
chr8	142921439	142922439		-	142922439	0.7946417038488647	46
chr8	143104833	143105833		-	143105833	0.08776547526547528	24
chr8	143128066	143129066		+	143129066	0.12375140291806959	18
chr8	143313143	143314143		+	143314143	0.7919068183560937	33
chr8	143336364	143337364		-	143337364	0.720148805442923	43
chr8	143337190	143338190		+	143338190	0.7551516859209167	26
chr8	143547446	143548446		-	143548446	0.7363466148978807	34
chr8	143387394	143388394		-	143388394	0.1860053739364084	29
chr8	143590906	143591906		+	143591906	0.614460076960077	18
chr8	143616899	143617899		-	143617899	0.8518127171973325	39
chr8	143718022	143719022		-	143719022	0.8237544443319297	54
chr8	143757023	143758023		-	143758023	0.6627257084115492	113
chr8	143781139	143782139		+	143782139	0.8514520623064039	63
chr8	143812495	143813495		-	143813495	0.04791666666666667	16
chr8	143812824	143813824		+	143813824	0.013888888888888883	12
chr8	143842072	143843072		-	143843072	0.8537711675579323	8
chr8	143842498	143843498		+	143843498	0.4727196550725962	30
chr8	143869361	143870361		-	143870361	0.15838368807118808	48
chr8	143869610	143870610		+	143870610	0.048982840830666924	46
chr8	143884795	143885795		-	143885795	0.7747534872534874	18
chr8	143894925	143895925		-	143895925	0.8529541446208113	18
chr8	143905506	143906506		+	143906506	0.7322701548599753	39
chr8	143912270	143913270		-	143913270	0.8246298900710666	37
chr8	143920325	143921325		-	143921325	0.4584001184001184	90
chr8	143920325	143921325		-	143921325	0.4584001184001184	90
chr8	143928977	143929977		-	143929977	0.7344252887635242	30
chr8	143977145	143978145		+	143978145	0.8723523570811564	50
chr8	144000686	144001686		+	144001686	0.6814619883040935	10
chr8	144022160	144023160		-	144023160	0.24779734154734154	24
chr8	144060172	144061172		-	144061172	0.3177923762745191	28
chr8	144067614	144068614		+	144068614	0.7349962735677021	35
chr8	144161087	144162087		-	144162087	0.5513354700854701	24
chr8	144138804	144139804		+	144139804	0.8689062897886428	10
chr8	144161225	144162225		+	144162225	0.4735042735042735	18
chr8	144173408	144174408		+	144174408	0.8186187906296601	46
chr8	144182088	144183088		+	144183088	0.16462974347589734	39
chr8	144200870	144201870		-	144201870	0.9092457495818841	28
chr8	144209189	144210189		-	144210189	0.759537037037037	30
chr8	144223949	144224949		+	144224949	0.706740677135414	37
chr8	144303984	144304984		-	144304984	0.6857797017797017	75
chr8	144303198	144304198		+	144304198	0.8034525583705913	61
chr8	144335741	144336741		+	144336741	0.8313907843252304	19
chr8	144357506	144358506		+	144358506	0.8239788591181781	38
chr8	144364709	144365709		+	144365709	0.8077533043879198	26
chr8	144393325	144394325		+	144394325	0.8583639401198675	104
chr8	144413874	144414874		+	144414874	0.27786336756924995	54
chr8	144428093	144429093		-	144429093	0.08449612403100774	43
chr8	144437805	144438805		+	144438805	0.07923106586899689	58
chr8	144449474	144450474		-	144450474	0.8185634394984266	33
chr8	144506610	144507610		-	144507610	0.9038258547271829	62
chr8	144461233	144462233		+	144462233	0.7952281150981562	43
chr8	144496803	144497803		+	144497803	0.842092321323417	26
chr8	144510887	144511887		+	144511887	0.9184161467617351	20
chr8	144515269	144516269		-	144516269	0.39824210746021665	90
chr8	144566271	144567271		+	144567271	0.8191344828878858	12
chr8	144579401	144580401		-	144580401	0.4471698113207548	53
chr8	144689776	144690776		-	144690776	0.13352026588327956	73
chr8	144654544	144655544		-	144655544	0.9553070386403721	36
chr8	144690437	144691437		+	144691437	0.04053168221084263	29
chr8	144701721	144702721		+	144702721	0.8248283325869533	29
chr8	144706627	144707627		-	144707627	0.8666842208426021	88
chr8	144721168	144722168		-	144722168	0.5701878121878121	25
chr8	144726726	144727726		-	144727726	0.8904743091183771	177
chr8	144745827	144746827		-	144746827	0.011680143755615454	53
chr8	144746242	144747242		+	144747242	0.0	69
chr8	144757991	144758991		-	144758991	0.016432510504201678	64
chr8	144766465	144767465		-	144767465	0.01428571428571428	20
chr8	144784568	144785568		-	144785568	0.03156975600157418	44
chr8	144784445	144785445		+	144785445	0.10549872665108434	52
chr8	144794051	144795051		-	144795051	0.8925805125051897	41
chr8	144812417	144813417		+	144813417	0.9602589540089539	20
chr8	144839869	144840869		+	144840869	0.6016848376221763	47
chr8	144852519	144853519		+	144853519	0.8875070980148735	53
chr8	144863519	144864519		-	144864519	0.957284001355344	249
chr8	144863460	144864460		+	144864460	0.9588888494535766	259
chr8	144871786	144872786		+	144872786	0.5447612934775964	41
chr8	144889216	144890216		-	144890216	0.7234913129799494	44
chr8	144888590	144889590		-	144889590	0.8772153017547754	60
chr8	144889575	144890575		+	144890575	0.2780423280423281	21
chr8	144916001	144917001		-	144917001	0.8917377641515573	29
